地区,自治体,学校No,学校名,種別,機器No,SN
岐阜地区,岐阜市,2,明郷小,生徒,0109,NNZ82AX3
岐阜地区,岐阜市,2,明郷小,生徒,0110,MEPNK01J
岐阜地区,岐阜市,2,明郷小,生徒,0111,N3UQNRV0
岐阜地区,岐阜市,2,明郷小,生徒,0112,I4030YCK
岐阜地区,岐阜市,2,明郷小,生徒,0113,LG4N7A3S
岐阜地区,岐阜市,2,明郷小,生徒,0114,VS5M2DAY
岐阜地区,岐阜市,2,明郷小,生徒,0115,U1TVK8WV
岐阜地区,岐阜市,2,明郷小,生徒,0116,7KOWIT6A
岐阜地区,岐阜市,2,明郷小,生徒,0117,B52WPXTX
岐阜地区,岐阜市,2,明郷小,生徒,0118,BUNCJSI8
岐阜地区,岐阜市,2,明郷小,生徒,0119,DZ0RET48
岐阜地区,岐阜市,2,明郷小,生徒,0120,BM1IKDIZ
岐阜地区,岐阜市,2,明郷小,生徒,0121,X52H708B
岐阜地区,岐阜市,2,明郷小,生徒,0122,HWIS0B6F
岐阜地区,岐阜市,2,明郷小,生徒,0123,50IWSSGT
岐阜地区,岐阜市,2,明郷小,生徒,0124,L2V15T8Z
岐阜地区,岐阜市,2,明郷小,生徒,0125,8K37PSMM
岐阜地区,岐阜市,2,明郷小,生徒,0126,QRPHJ4H5
岐阜地区,岐阜市,2,明郷小,生徒,0127,I381PD8M
岐阜地区,岐阜市,2,明郷小,生徒,0128,3DPNK7T3
岐阜地区,岐阜市,2,明郷小,生徒,0129,HLZ6ZS4S
岐阜地区,岐阜市,2,明郷小,生徒,0130,9Q1X4XW8
岐阜地区,岐阜市,2,明郷小,生徒,0131,AFLLF930
岐阜地区,岐阜市,2,明郷小,生徒,0132,C9TQ7XVT
岐阜地区,岐阜市,2,明郷小,生徒,0133,1FWF8ET7
岐阜地区,岐阜市,2,明郷小,生徒,0134,1K87OZH7
岐阜地区,岐阜市,2,明郷小,生徒,0135,8191QLW9
岐阜地区,岐阜市,2,明郷小,生徒,0136,MMX8Y8C7
岐阜地区,岐阜市,2,明郷小,生徒,0137,WN7CP7MC
岐阜地区,岐阜市,2,明郷小,生徒,0138,IWL4X99X
岐阜地区,岐阜市,2,明郷小,生徒,0139,A3GQFGFW
岐阜地区,岐阜市,2,明郷小,生徒,0140,IDC21FH9
岐阜地区,岐阜市,2,明郷小,生徒,0141,YQSXE4NY
岐阜地区,岐阜市,2,明郷小,生徒,0142,JV008HUK
岐阜地区,岐阜市,2,明郷小,生徒,0143,5CNS1AQJ
岐阜地区,岐阜市,2,明郷小,生徒,0144,1JB1PCJI
岐阜地区,岐阜市,2,明郷小,生徒,0145,XWKJXS0O
岐阜地区,岐阜市,2,明郷小,生徒,0146,V57O9OOX
岐阜地区,岐阜市,2,明郷小,生徒,0147,LD6U5P8G
岐阜地区,岐阜市,2,明郷小,生徒,0148,ER7NZXU0
岐阜地区,岐阜市,2,明郷小,生徒,0149,UY2OXR4A
岐阜地区,岐阜市,2,明郷小,生徒,0150,FM1VHIC1
岐阜地区,岐阜市,2,明郷小,生徒,0151,6I8MKDU9
岐阜地区,岐阜市,2,明郷小,生徒,0152,AB6TQQTA
岐阜地区,岐阜市,2,明郷小,生徒,0153,T0CWMBRQ
岐阜地区,岐阜市,2,明郷小,生徒,0154,M8UEJ73B
岐阜地区,岐阜市,2,明郷小,生徒,0155,8Z4YUK1Z
岐阜地区,岐阜市,2,明郷小,生徒,0156,CX1BN9QZ
岐阜地区,岐阜市,2,明郷小,生徒,0157,RQ96ZKUF
岐阜地区,岐阜市,2,明郷小,生徒,0158,90DLBZNV
岐阜地区,岐阜市,2,明郷小,生徒,0159,VGLALHZ6
岐阜地区,岐阜市,2,明郷小,生徒,0160,DYQVKBG9
岐阜地区,岐阜市,2,明郷小,生徒,0161,83ES7XCE
岐阜地区,岐阜市,2,明郷小,生徒,0162,616X4EMU
岐阜地区,岐阜市,2,明郷小,生徒,0163,6OFBDJFQ
岐阜地区,岐阜市,2,明郷小,生徒,0164,OPS5OX33
岐阜地区,岐阜市,2,明郷小,生徒,0165,0LIGZUF1
岐阜地区,岐阜市,2,明郷小,生徒,0166,1XHZ0HOT
岐阜地区,岐阜市,2,明郷小,生徒,0167,QBAZLZPB
岐阜地区,岐阜市,2,明郷小,生徒,0168,K2E5531H
岐阜地区,岐阜市,2,明郷小,生徒,0169,WKZGW4ER
岐阜地区,岐阜市,2,明郷小,生徒,0170,HVLABU28
岐阜地区,岐阜市,2,明郷小,生徒,0171,ADZA1ZS9
岐阜地区,岐阜市,2,明郷小,生徒,0172,FD5EQQHP
岐阜地区,岐阜市,2,明郷小,生徒,0173,FKNXL59A
岐阜地区,岐阜市,2,明郷小,生徒,0174,LSSJPJNC
岐阜地区,岐阜市,2,明郷小,生徒,0175,1G55TYTB
岐阜地区,岐阜市,2,明郷小,生徒,0176,T7THT0LY
岐阜地区,岐阜市,2,明郷小,生徒,0177,04MBGCJE
岐阜地区,岐阜市,2,明郷小,生徒,0178,ZFS3F75H
岐阜地区,岐阜市,2,明郷小,生徒,0179,OB13VWKI
岐阜地区,岐阜市,2,明郷小,生徒,0180,Y8BSK1G8
岐阜地区,岐阜市,2,明郷小,生徒,0181,YQKGPGB5
岐阜地区,岐阜市,2,明郷小,生徒,0182,8K7HW59J
岐阜地区,岐阜市,2,明郷小,生徒,0183,5PQEQRKZ
岐阜地区,岐阜市,2,明郷小,生徒,0184,0ZNX5YMV
岐阜地区,岐阜市,2,明郷小,生徒,0185,6M2LG1P6
岐阜地区,岐阜市,2,明郷小,生徒,0186,H066ZK2X
岐阜地区,岐阜市,2,明郷小,生徒,0187,OTM79TC6
岐阜地区,岐阜市,2,明郷小,生徒,0188,DL0MN2VA
岐阜地区,岐阜市,2,明郷小,生徒,0189,FP47U5OS
岐阜地区,岐阜市,2,明郷小,生徒,0190,YWR6GWGJ
岐阜地区,岐阜市,2,明郷小,生徒,0191,CRAC9RHB
岐阜地区,岐阜市,2,明郷小,生徒,0192,T3A9TE2Y
岐阜地区,岐阜市,2,明郷小,生徒,0193,5CN3U009
岐阜地区,岐阜市,2,明郷小,生徒,0194,LWG1QGNR
岐阜地区,岐阜市,2,明郷小,生徒,0195,OHW88NN1
岐阜地区,岐阜市,2,明郷小,生徒,0196,06HNWBCN
岐阜地区,岐阜市,2,明郷小,生徒,0197,Y2ZK6QFV
岐阜地区,岐阜市,2,明郷小,生徒,0198,9KPJUU1S
岐阜地区,岐阜市,2,明郷小,生徒,0199,I1I6HQ1H
岐阜地区,岐阜市,2,明郷小,生徒,0200,MN2RH2JJ
岐阜地区,岐阜市,2,明郷小,生徒,0201,3MA33QU4
岐阜地区,岐阜市,2,明郷小,生徒,0202,02DQW14Z
岐阜地区,岐阜市,2,明郷小,生徒,0203,BGE5UCUV
岐阜地区,岐阜市,2,明郷小,生徒,0204,1JNHAHGI
岐阜地区,岐阜市,2,明郷小,生徒,0205,0IPU5VB3
岐阜地区,岐阜市,2,明郷小,生徒,0206,5488HAUP
岐阜地区,岐阜市,2,明郷小,生徒,0207,FCM42R52
岐阜地区,岐阜市,2,明郷小,生徒,0208,IY84NRU2
岐阜地区,岐阜市,2,明郷小,生徒,0209,AB3HDLMA
岐阜地区,岐阜市,2,明郷小,生徒,0210,UL9WIYX1
岐阜地区,岐阜市,2,明郷小,生徒,0211,HKXEUHBS
岐阜地区,岐阜市,2,明郷小,生徒,0212,YL8KZEK8
岐阜地区,岐阜市,2,明郷小,生徒,0213,Z1JOUF5D
岐阜地区,岐阜市,2,明郷小,生徒,0214,TUVC251P
岐阜地区,岐阜市,2,明郷小,生徒,0215,XCG2P6MR
岐阜地区,岐阜市,2,明郷小,生徒,0216,WQO9SUY5
岐阜地区,岐阜市,2,明郷小,生徒,0217,PDGVRO3F
岐阜地区,岐阜市,2,明郷小,生徒,0218,1RP17UYE
岐阜地区,岐阜市,2,明郷小,生徒,0219,0E56KR22
岐阜地区,岐阜市,2,明郷小,生徒,0220,VWFEQU5Y
岐阜地区,岐阜市,2,明郷小,生徒,0221,FSKH73FQ
岐阜地区,岐阜市,2,明郷小,生徒,0222,86KNVCA2
岐阜地区,岐阜市,2,明郷小,生徒,0223,9OR2B1MK
岐阜地区,岐阜市,2,明郷小,生徒,0224,H5NT7BD8
岐阜地区,岐阜市,2,明郷小,生徒,0225,X3BW9ULS
岐阜地区,岐阜市,2,明郷小,生徒,0226,5HPDBN0U
岐阜地区,岐阜市,2,明郷小,生徒,0227,F520GKLT
岐阜地区,岐阜市,2,明郷小,生徒,0228,WOIRVCI0
岐阜地区,岐阜市,2,明郷小,生徒,0229,6HZMLZ2K
岐阜地区,岐阜市,2,明郷小,生徒,0230,HT32O6ZI
岐阜地区,岐阜市,2,明郷小,生徒,0231,PMUJMGV0
岐阜地区,岐阜市,2,明郷小,生徒,0232,9IH0PLZM
岐阜地区,岐阜市,2,明郷小,生徒,0233,MV1U1QPQ
岐阜地区,岐阜市,2,明郷小,生徒,0234,3GBL8ZJZ
岐阜地区,岐阜市,2,明郷小,生徒,0235,SCPSFG5Z
岐阜地区,岐阜市,2,明郷小,生徒,0236,XQXGR6EG
岐阜地区,岐阜市,2,明郷小,生徒,0237,EE8BVEJ3
岐阜地区,岐阜市,2,明郷小,生徒,0238,U64781VK
岐阜地区,岐阜市,2,明郷小,生徒,0239,N7WCTPMX
岐阜地区,岐阜市,2,明郷小,生徒,0240,78ZTVULV
岐阜地区,岐阜市,2,明郷小,生徒,0241,4RUAWSX6
岐阜地区,岐阜市,2,明郷小,生徒,0242,QNWUGIHG
岐阜地区,岐阜市,2,明郷小,生徒,0243,NZ2D5PY4
岐阜地区,岐阜市,2,明郷小,生徒,0244,G62RQNYL
岐阜地区,岐阜市,2,明郷小,生徒,0245,8F73KR7V
岐阜地区,岐阜市,2,明郷小,生徒,0246,F77DFATW
岐阜地区,岐阜市,2,明郷小,生徒,0247,BG3PO8W4
岐阜地区,岐阜市,2,明郷小,生徒,0248,GNY1MY4I
岐阜地区,岐阜市,2,明郷小,生徒,0249,KNELU2JF
岐阜地区,岐阜市,2,明郷小,生徒,0250,QL3XJHP0
岐阜地区,岐阜市,2,明郷小,生徒,0251,O1DZWA1V
岐阜地区,岐阜市,2,明郷小,生徒,0252,4YWRNJDO
岐阜地区,岐阜市,2,明郷小,生徒,0253,XKGIFMLH
岐阜地区,岐阜市,2,明郷小,生徒,0254,KTS7JHA0
岐阜地区,岐阜市,2,明郷小,生徒,0255,6IMCB0Q0
岐阜地区,岐阜市,2,明郷小,生徒,0256,VQCQU5JA
岐阜地区,岐阜市,2,明郷小,生徒,0257,ACH75MT3
岐阜地区,岐阜市,2,明郷小,生徒,0258,9B0W4OK0
岐阜地区,岐阜市,2,明郷小,生徒,0259,GI79QRY2
岐阜地区,岐阜市,2,明郷小,生徒,0260,15GHPIV6
岐阜地区,岐阜市,2,明郷小,生徒,0261,PZF8LMX0
岐阜地区,岐阜市,2,明郷小,生徒,0262,FU34OAJO
岐阜地区,岐阜市,2,明郷小,生徒,0263,LHK385R3
岐阜地区,岐阜市,2,明郷小,生徒,0264,LTDF7AJY
岐阜地区,岐阜市,2,明郷小,生徒,0265,CFEWSE00
岐阜地区,岐阜市,2,明郷小,生徒,0266,GNBO93QK
岐阜地区,岐阜市,2,明郷小,生徒,0267,YAENQYX1
岐阜地区,岐阜市,2,明郷小,生徒,0268,RZODGO8H
岐阜地区,岐阜市,2,明郷小,生徒,0269,S7U2H6HW
岐阜地区,岐阜市,2,明郷小,生徒,0270,P078DRHS
岐阜地区,岐阜市,2,明郷小,生徒,0271,HK4ARPKR
岐阜地区,岐阜市,2,明郷小,生徒,0272,XJJ1WHPT
岐阜地区,岐阜市,2,明郷小,生徒,0273,HEJPOJUL
岐阜地区,岐阜市,2,明郷小,生徒,0274,BIT44UPM
岐阜地区,岐阜市,2,明郷小,生徒,0275,VGAVFP0H
岐阜地区,岐阜市,2,明郷小,生徒,0276,G6PO3L2W
岐阜地区,岐阜市,2,明郷小,生徒,0277,C1VD1LGR
岐阜地区,岐阜市,2,明郷小,生徒,0278,LP17HCSI
岐阜地区,岐阜市,2,明郷小,生徒,0279,Q8Y2HF3C
岐阜地区,岐阜市,2,明郷小,生徒,0280,8DXBA9O1
岐阜地区,岐阜市,2,明郷小,生徒,0281,16Q39Y71
岐阜地区,岐阜市,2,明郷小,生徒,0282,47DHRFQU
岐阜地区,岐阜市,2,明郷小,生徒,0283,K13Y96M5
岐阜地区,岐阜市,2,明郷小,生徒,0284,0GF4FCH1
岐阜地区,岐阜市,2,明郷小,生徒,0285,JR7KGHOG
岐阜地区,岐阜市,2,明郷小,生徒,0286,4R4H56A6
岐阜地区,岐阜市,2,明郷小,生徒,0287,VMWPODMT
岐阜地区,岐阜市,2,明郷小,生徒,0288,ZCT2PX83
岐阜地区,岐阜市,2,明郷小,生徒,0289,NM0GME4P
岐阜地区,岐阜市,2,明郷小,生徒,0290,5CAZKF5L
岐阜地区,岐阜市,2,明郷小,生徒,0291,K1ZZSLUY
岐阜地区,岐阜市,2,明郷小,生徒,0292,J4J1AND1
岐阜地区,岐阜市,2,明郷小,生徒,0293,DFOUVCIH
岐阜地区,岐阜市,2,明郷小,生徒,0294,UTY6JRJU
岐阜地区,岐阜市,2,明郷小,生徒,0295,M7TRVC8G
岐阜地区,岐阜市,2,明郷小,生徒,0296,X7HHJ6YG
岐阜地区,岐阜市,2,明郷小,生徒,0297,EH4S3PYG
岐阜地区,岐阜市,2,明郷小,生徒,0298,VESV3ORJ
岐阜地区,岐阜市,2,明郷小,生徒,0299,5FVM35UJ
岐阜地区,岐阜市,2,明郷小,生徒,0300,FH3H431Y
岐阜地区,岐阜市,2,明郷小,生徒,0301,BIVWDEVS
岐阜地区,岐阜市,2,明郷小,生徒,0302,6T1Y4L2M
岐阜地区,岐阜市,2,明郷小,生徒,0303,QYI1NTYG
岐阜地区,岐阜市,2,明郷小,生徒,0304,XAW0YL27
岐阜地区,岐阜市,2,明郷小,生徒,0305,Z2PDFN1P
岐阜地区,岐阜市,2,明郷小,生徒,0306,IYCK1KE9
岐阜地区,岐阜市,2,明郷小,生徒,0307,OJFB5K8I
岐阜地区,岐阜市,2,明郷小,生徒,0308,81VUVULJ
岐阜地区,岐阜市,2,明郷小,生徒,0309,T1THYFF7
岐阜地区,岐阜市,2,明郷小,生徒,0310,GJSRC2Z1
岐阜地区,岐阜市,2,明郷小,生徒,0311,7931S9M7
岐阜地区,岐阜市,2,明郷小,生徒,0312,5JJSADLS
岐阜地区,岐阜市,2,明郷小,生徒,0313,Y9AKOBDG
岐阜地区,岐阜市,2,明郷小,生徒,0314,FTRPS5CF
岐阜地区,岐阜市,2,明郷小,生徒,0315,WHMCIDMB
岐阜地区,岐阜市,2,明郷小,生徒,0316,AUUR2RS4
岐阜地区,岐阜市,2,明郷小,生徒,0317,RZQXOA78
岐阜地区,岐阜市,2,明郷小,生徒,0318,KUGHLWMJ
岐阜地区,岐阜市,2,明郷小,生徒,0319,U38HW5W0
岐阜地区,岐阜市,2,明郷小,生徒,0320,FEGHXX5C
岐阜地区,岐阜市,2,明郷小,生徒,0321,0T0QT799
岐阜地区,岐阜市,2,明郷小,生徒,0322,992VUE3N
岐阜地区,岐阜市,2,明郷小,生徒,0323,VJLZR7SD
岐阜地区,岐阜市,2,明郷小,生徒,0324,K2BVJJCD
岐阜地区,岐阜市,3,徹明さくら小,生徒,0001,41Q40LVA
岐阜地区,岐阜市,3,徹明さくら小,生徒,0002,3A7VB34N
岐阜地区,岐阜市,3,徹明さくら小,生徒,0003,XJIVBBY0
岐阜地区,岐阜市,3,徹明さくら小,生徒,0004,Q9JHCIVR
岐阜地区,岐阜市,3,徹明さくら小,生徒,0005,OOC32G61
岐阜地区,岐阜市,3,徹明さくら小,生徒,0006,YI6DUXAY
岐阜地区,岐阜市,3,徹明さくら小,生徒,0007,307HT0WT
岐阜地区,岐阜市,3,徹明さくら小,生徒,0008,ERJG0UJ3
岐阜地区,岐阜市,3,徹明さくら小,生徒,0009,SV37FX74
岐阜地区,岐阜市,3,徹明さくら小,生徒,0010,HM3MMTS4
岐阜地区,岐阜市,3,徹明さくら小,生徒,0011,DLZUNVA8
岐阜地区,岐阜市,3,徹明さくら小,生徒,0012,E9XSPNIW
岐阜地区,岐阜市,3,徹明さくら小,生徒,0013,0903ZFFP
岐阜地区,岐阜市,3,徹明さくら小,生徒,0014,P82FUWHI
岐阜地区,岐阜市,3,徹明さくら小,生徒,0015,E8YM3WE3
岐阜地区,岐阜市,3,徹明さくら小,生徒,0016,HV7I1LR6
岐阜地区,岐阜市,3,徹明さくら小,生徒,0017,LJNFSJ6Y
岐阜地区,岐阜市,3,徹明さくら小,生徒,0018,VK5B37GW
岐阜地区,岐阜市,3,徹明さくら小,生徒,0019,P44W61HR
岐阜地区,岐阜市,3,徹明さくら小,生徒,0020,LJVMTTBZ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0021,CD0SF27W
岐阜地区,岐阜市,3,徹明さくら小,生徒,0022,O94964CY
岐阜地区,岐阜市,3,徹明さくら小,生徒,0023,5GFL8204
岐阜地区,岐阜市,3,徹明さくら小,生徒,0024,IKU0O4KR
岐阜地区,岐阜市,3,徹明さくら小,生徒,0025,XA3L67Y0
岐阜地区,岐阜市,3,徹明さくら小,生徒,0026,2A6ZA4GJ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0027,FOTV42ON
岐阜地区,岐阜市,3,徹明さくら小,生徒,0028,380P1B8Y
岐阜地区,岐阜市,3,徹明さくら小,生徒,0029,UAQ7UA27
岐阜地区,岐阜市,3,徹明さくら小,生徒,0030,H4JMIUJY
岐阜地区,岐阜市,3,徹明さくら小,生徒,0031,XRY5KGKZ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0032,7F3D6L4M
岐阜地区,岐阜市,3,徹明さくら小,生徒,0033,7L5LCMPA
岐阜地区,岐阜市,3,徹明さくら小,生徒,0034,3PB6MTPP
岐阜地区,岐阜市,3,徹明さくら小,生徒,0035,UNHUCAWG
岐阜地区,岐阜市,3,徹明さくら小,生徒,0036,GPAAFKYQ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0037,AG9FM4SQ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0038,N0ED1I3I
岐阜地区,岐阜市,3,徹明さくら小,生徒,0039,63XWOAD8
岐阜地区,岐阜市,3,徹明さくら小,生徒,0040,V6XNWP45
岐阜地区,岐阜市,3,徹明さくら小,生徒,0041,FZP9B6ON
岐阜地区,岐阜市,3,徹明さくら小,生徒,0042,8HUI6317
岐阜地区,岐阜市,3,徹明さくら小,生徒,0043,49EDHK8B
岐阜地区,岐阜市,3,徹明さくら小,生徒,0044,BTYF5O5G
岐阜地区,岐阜市,3,徹明さくら小,生徒,0045,OEPJD07Y
岐阜地区,岐阜市,3,徹明さくら小,生徒,0046,QL5NIQB8
岐阜地区,岐阜市,3,徹明さくら小,生徒,0047,5SMFI9N1
岐阜地区,岐阜市,3,徹明さくら小,生徒,0048,X6IG7D26
岐阜地区,岐阜市,3,徹明さくら小,生徒,0049,P4G35PJA
岐阜地区,岐阜市,3,徹明さくら小,生徒,0050,30NFA152
岐阜地区,岐阜市,3,徹明さくら小,生徒,0051,4947HJFG
岐阜地区,岐阜市,3,徹明さくら小,生徒,0052,VY89ACGH
岐阜地区,岐阜市,3,徹明さくら小,生徒,0053,Z78UG8VS
岐阜地区,岐阜市,3,徹明さくら小,生徒,0054,BQNAZHQ4
岐阜地区,岐阜市,3,徹明さくら小,生徒,0055,SJX253RB
岐阜地区,岐阜市,3,徹明さくら小,生徒,0056,P0CLUTWJ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0057,117BGR6P
岐阜地区,岐阜市,3,徹明さくら小,生徒,0058,92W2653A
岐阜地区,岐阜市,3,徹明さくら小,生徒,0059,UWQO48PN
岐阜地区,岐阜市,3,徹明さくら小,生徒,0060,U9H5VBRG
岐阜地区,岐阜市,3,徹明さくら小,生徒,0061,IJ9BYZ7I
岐阜地区,岐阜市,3,徹明さくら小,生徒,0062,0D02P00Z
岐阜地区,岐阜市,3,徹明さくら小,生徒,0063,EY4TTMLP
岐阜地区,岐阜市,3,徹明さくら小,生徒,0064,EQZWD8KP
岐阜地区,岐阜市,3,徹明さくら小,生徒,0065,GPP0GS27
岐阜地区,岐阜市,3,徹明さくら小,生徒,0066,W7OYZTSR
岐阜地区,岐阜市,3,徹明さくら小,生徒,0067,7IR9JIJF
岐阜地区,岐阜市,3,徹明さくら小,生徒,0068,P6S2W2NR
岐阜地区,岐阜市,3,徹明さくら小,生徒,0069,XPVW3GAG
岐阜地区,岐阜市,3,徹明さくら小,生徒,0070,OZG4Z7AS
岐阜地区,岐阜市,3,徹明さくら小,生徒,0071,WYNDO7HH
岐阜地区,岐阜市,3,徹明さくら小,生徒,0072,YJG3LFE8
岐阜地区,岐阜市,3,徹明さくら小,生徒,0073,9A6N56TM
岐阜地区,岐阜市,3,徹明さくら小,生徒,0074,MFXAGDS3
岐阜地区,岐阜市,3,徹明さくら小,生徒,0075,YLS1QV2Z
岐阜地区,岐阜市,3,徹明さくら小,生徒,0076,MWT3P7VY
岐阜地区,岐阜市,3,徹明さくら小,生徒,0077,5AJDQNU3
岐阜地区,岐阜市,3,徹明さくら小,生徒,0078,YZK8IEIP
岐阜地区,岐阜市,3,徹明さくら小,生徒,0079,EWUD9O5K
岐阜地区,岐阜市,3,徹明さくら小,生徒,0080,C67GOZ5S
岐阜地区,岐阜市,3,徹明さくら小,生徒,0081,WGY4Q6HZ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0082,OX2UWY67
岐阜地区,岐阜市,3,徹明さくら小,生徒,0083,DZIFJLT9
岐阜地区,岐阜市,3,徹明さくら小,生徒,0084,KPQLZ4AF
岐阜地区,岐阜市,3,徹明さくら小,生徒,0085,8F5BNTI5
岐阜地区,岐阜市,3,徹明さくら小,生徒,0086,63RCA8TJ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0087,WDWFE116
岐阜地区,岐阜市,3,徹明さくら小,生徒,0088,JFWBFODR
岐阜地区,岐阜市,3,徹明さくら小,生徒,0089,HFEBHEVK
岐阜地区,岐阜市,3,徹明さくら小,生徒,0090,TVFVRES1
岐阜地区,岐阜市,3,徹明さくら小,生徒,0091,8QDXGH00
岐阜地区,岐阜市,3,徹明さくら小,生徒,0092,GX6LUR7E
岐阜地区,岐阜市,3,徹明さくら小,生徒,0093,AC24WIZR
岐阜地区,岐阜市,3,徹明さくら小,生徒,0094,Z7TTXA3I
岐阜地区,岐阜市,3,徹明さくら小,生徒,0095,KGY4KJ1S
岐阜地区,岐阜市,3,徹明さくら小,生徒,0096,1HRHLNTR
岐阜地区,岐阜市,3,徹明さくら小,生徒,0097,XSREC7D8
岐阜地区,岐阜市,3,徹明さくら小,生徒,0098,MZ8LSL44
岐阜地区,岐阜市,3,徹明さくら小,生徒,0099,PJ075737
岐阜地区,岐阜市,3,徹明さくら小,生徒,0100,PQWEQ90R
岐阜地区,岐阜市,3,徹明さくら小,生徒,0101,FL6N7OXE
岐阜地区,岐阜市,3,徹明さくら小,生徒,0102,RNMNQ8BX
岐阜地区,岐阜市,3,徹明さくら小,生徒,0103,BBDZNCT7
岐阜地区,岐阜市,3,徹明さくら小,生徒,0104,0Q7HNEQ8
岐阜地区,岐阜市,3,徹明さくら小,生徒,0105,HI1NIVBT
岐阜地区,岐阜市,3,徹明さくら小,生徒,0106,2W9OC0L3
岐阜地区,岐阜市,3,徹明さくら小,生徒,0107,YHWQ94L1
岐阜地区,岐阜市,3,徹明さくら小,生徒,0108,8OLBA1T4
岐阜地区,岐阜市,3,徹明さくら小,生徒,0109,5VS67JCV
岐阜地区,岐阜市,3,徹明さくら小,生徒,0110,ZMZ7AXM5
岐阜地区,岐阜市,3,徹明さくら小,生徒,0111,P1UINKVK
岐阜地区,岐阜市,3,徹明さくら小,生徒,0112,E6Z2JCZG
岐阜地区,岐阜市,3,徹明さくら小,生徒,0113,RJBW52RT
岐阜地区,岐阜市,3,徹明さくら小,生徒,0114,L5BI6NWI
岐阜地区,岐阜市,3,徹明さくら小,生徒,0115,T5GG74XY
岐阜地区,岐阜市,3,徹明さくら小,生徒,0116,39PYYBS4
岐阜地区,岐阜市,3,徹明さくら小,生徒,0117,229Q9TDX
岐阜地区,岐阜市,3,徹明さくら小,生徒,0118,HCT7OYJQ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0119,JJLLZEGS
岐阜地区,岐阜市,3,徹明さくら小,生徒,0120,MYTL6JE8
岐阜地区,岐阜市,3,徹明さくら小,生徒,0121,BDZRX374
岐阜地区,岐阜市,3,徹明さくら小,生徒,0122,8FC2IBDJ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0123,3QWT3OM4
岐阜地区,岐阜市,3,徹明さくら小,生徒,0124,IWXVDAWA
岐阜地区,岐阜市,3,徹明さくら小,生徒,0125,N02YXLTH
岐阜地区,岐阜市,3,徹明さくら小,生徒,0126,WQWV1G98
岐阜地区,岐阜市,3,徹明さくら小,生徒,0127,FF58X8D0
岐阜地区,岐阜市,3,徹明さくら小,生徒,0128,K1JRKOT3
岐阜地区,岐阜市,3,徹明さくら小,生徒,0129,K73JSISK
岐阜地区,岐阜市,3,徹明さくら小,生徒,0130,PT4ALTWG
岐阜地区,岐阜市,3,徹明さくら小,生徒,0131,KA0EM2F8
岐阜地区,岐阜市,3,徹明さくら小,生徒,0132,CQFTLU6V
岐阜地区,岐阜市,3,徹明さくら小,生徒,0133,0E7VTGLB
岐阜地区,岐阜市,3,徹明さくら小,生徒,0134,QBT88WZV
岐阜地区,岐阜市,3,徹明さくら小,生徒,0135,JQWEXDS1
岐阜地区,岐阜市,3,徹明さくら小,生徒,0136,5J12SM9M
岐阜地区,岐阜市,3,徹明さくら小,生徒,0137,HSEVYLC6
岐阜地区,岐阜市,3,徹明さくら小,生徒,0138,W9XHSJ97
岐阜地区,岐阜市,3,徹明さくら小,生徒,0139,F8QHIBCV
岐阜地区,岐阜市,3,徹明さくら小,生徒,0140,A99HAJJB
岐阜地区,岐阜市,3,徹明さくら小,生徒,0141,E8P6NBCS
岐阜地区,岐阜市,3,徹明さくら小,生徒,0142,FLISHJ69
岐阜地区,岐阜市,3,徹明さくら小,生徒,0143,SZTS1PJH
岐阜地区,岐阜市,3,徹明さくら小,生徒,0144,222MEA3W
岐阜地区,岐阜市,3,徹明さくら小,生徒,0145,Z4E6INTQ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0146,NV43X7BD
岐阜地区,岐阜市,3,徹明さくら小,生徒,0147,WHI0EM40
岐阜地区,岐阜市,3,徹明さくら小,生徒,0148,2BIHBBKI
岐阜地区,岐阜市,3,徹明さくら小,生徒,0149,5ERSSB2G
岐阜地区,岐阜市,3,徹明さくら小,生徒,0150,QHPTECVA
岐阜地区,岐阜市,3,徹明さくら小,生徒,0151,SAFMT6EO
岐阜地区,岐阜市,3,徹明さくら小,生徒,0152,T4X1N1ML
岐阜地区,岐阜市,3,徹明さくら小,生徒,0153,EGA12053
岐阜地区,岐阜市,3,徹明さくら小,生徒,0154,1U5RPM6V
岐阜地区,岐阜市,3,徹明さくら小,生徒,0155,R49F4DP7
岐阜地区,岐阜市,3,徹明さくら小,生徒,0156,97KL5ZV5
岐阜地区,岐阜市,3,徹明さくら小,生徒,0157,BG9E9UNQ
岐阜地区,岐阜市,3,徹明さくら小,生徒,0158,WBBH1T7M
岐阜地区,岐阜市,3,徹明さくら小,生徒,0159,BVVT7ZGL
岐阜地区,岐阜市,3,徹明さくら小,生徒,0160,ZT087Y61
岐阜地区,岐阜市,3,徹明さくら小,生徒,0161,Z9QVL8TT
